1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,FY_Marks
0.096170857,0,0,0,0,1.000712837,0,0,0,0,0,0,1.067817834,0,0,0,0,0,0.999456407,0.996109967,1.116026011,0,1.003450367,0.9991625,1.022733935,0.997324009,0,0,0,0,0,0,0,0,0,0.028125166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59
0,1.997533596,0,1.985563265,0,0,1.222591055,0.029889175,0.070438684,0.403155156,1.30154175,1.224507409,1.02909096,0.384177504,0.128115995,0.587374689,0.475309144,1.039517926,1.549977062,1.132498895,0.99997165,0.366341588,1.627727064,1.077667583,0.875501365,1.102328396,1.078282768,0.998458115,0,1.698335013,0.01667339,0,0.048200447,0.014381289,1.020996225,0.998057515,1.133299013,1.058590372,0.998794244,1.084337002,1.482607329,1.12801778,1.28087019,1.027659776,0.642693184,0.93027161,1.003550505,0.994148842,0.999099933,1.000124721,0.034989707,1.084866639,0.366936239,0.010606945,1.136609016,0.689965406,0,0.748166173,0.97488452,0.482981343,0.39684024,0.028742536,0.999229698,0.220385231,0.359632895,0.347716154,0.919638859,0.672360049,0.474053001,0.847326989,0.526268468,0.853771255,1.143832632,1.144555001,0.777347523,0.998659681,0.022104517,0.776610709,1.0072959,0.173313828,65
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.002252776,0.997658064,1.002037241,1.003550505,0.994227099,0.999046238,1.000313733,1.00148996,1.000718691,1.000591639,1.99964751,1.015104651,0,1.005150685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76
0.053320447,0.167106683,0,0,0.160760426,0.1351905,0.331559005,0,1.810951136,0,0.204127244,0,0,0,0,0,0,0,0.419340239,0.22167781,0,0,0.185883656,0.506131217,0,0.061558591,0.178440888,0,0,1.088954094,0,0,0,0,1.428031363,0.99686488,0.663379476,0,0,1.274571631,0,1.000669804,0.771824253,0.062252085,0,1.023139757,1.003246167,0,0.811061665,0.990203276,1.309824442,0.028503405,0,0.010745069,0,0,1.015315669,0.382272204,0,0,0.007857559,0,0.01757177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027126284,52
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.696679938,0,0.27207802,0,1.008743338,0.994949711,3.071011125,3.690325567,2.023072775,0.734105927,0.999798039,1.994378453,1.986719888,1.359869738,0.999666604,1.591054472,0,1.001140803,0.77232197,2.003844939,2.00224463,2.138347298,1.995311277,1.000363806,1.468056048,1.87009802,1.008936121,1.952499396,0.847755951,1.001620675,1.039549775,1.002004087,1.040889616,0.149155991,1.382840494,0.981192416,1.001273765,2.035961519,1.134157176,2.09518906,1.015104651,2.01211281,0.82436315,1.000976157,0.723060845,1.243220904,1.01625744,1.113201014,1.000432328,0.99789727,0.999286336,1.000283878,1.002626317,1.072761143,1.056275992,0.999533492,0,2.001324033,1.158985456,1.000736822,1.00103298,0.998192595,0.057290256,1.966076442,1.10404603,0,80
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.072952843,0,0,0,0,0,0,0,0,0,0,0,1.172613788,0.999389759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017193042,0,0,0,0,0,0,0,1.011917778,0,0,0,0,0,0,0,0,0,0,0,70
0.780728333,0,0,0,0,0.510178672,1.000718403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.003474359,0,0,0.978252792,0,1.270788237,2.6685976,0,0,0,0,0.06107906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52
1.019688339,0.89946876,0.978357258,0.962104402,1.082722541,1.000401084,1.00035617,0.036360613,1.844412828,0.61846448,0.999142809,1.206008674,1.424513079,1.063332585,0,0.136300452,0,0.008398299,1.000129231,0.994611417,0.446421695,0.748830446,1.005780428,0.913966586,0.851503108,1.036149322,0.907670512,1.837302209,0.757446325,1.038775978,1.004791843,1.578245542,1.165736477,1.563056798,1.000071228,1.021684354,0.942765791,0.588304856,0.535324819,0.984379225,1.007546877,1.038521137,0.997806965,0,0.994191606,1.880127404,1.003431343,0.99375277,1.995847992,1.988428859,0.998878867,1.721708385,1.000092484,0.962942752,0.969991988,0.948648472,0.999027642,1.001221576,0.956608546,0.914284616,1.884781912,1.747177445,0.990898237,0.937571022,0.671703101,0.752854862,0.981235171,1.135599874,0.836769366,0.395817578,0.481327834,0.837019526,1.000118228,0.945296485,1.68662005,0.999489723,0.771579555,0.999113705,1.002278728,0.961651298,95
0,0,0,0,0,0,0,0,0,0,0,1.038010133,0,0,0,0,0,0,0.996758629,0,0,0,0.789608528,0,0,0,0,0,0,0,0,0,0,0,0,0.964857689,0,0.755600151,0,0,0,0,0,0,0,0,0,0,0.936414929,0,0,0,0,0.029018819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61
0,0,0.159448661,0.614158797,0.691384113,0,1.000694012,0,0.728387063,0.001682781,2.000102304,2.556020381,1.994420005,0,0,0,0,0,0.986990958,0,0,0,0,0,0.911839776,0.99738536,0.635009685,1.000957026,0,2.494129874,0,0,0,0.024131792,3.979922897,0,0,0,0,1.002713024,0,0.653673198,0,1.001765475,0.001935614,1.605696247,1.092129636,0.994096228,1.846688874,1.000299773,1.206725494,0,1.000398249,0.03332593,0,0.872877549,1.023615847,1.002695777,1.000227911,1.027304725,1.07226093,0.123955778,1.051192265,0.480388131,0,0,0,0,0,0,0,0.191889844,0.999944093,1.000847485,1.598070873,1.915666314,0,2.195763242,1.793931152,0,68
1.02194152,1.155603965,1.228986705,1.065781667,1.100811212,1.000077005,1.00039749,0.544202479,2.045518293,1.001225533,1.062322584,1.008184889,1.332531148,1.014224826,0.48889857,0.820733333,1.001497778,0.998776683,1.001182336,1.027397504,1.043160868,0.998654004,1.145220513,0.998650417,0.999398039,0.997067114,0,0,0,0.998893387,0.226854902,0,0,0,1.001968137,0.998130081,0.999934077,1.000079023,0,1.018704194,0,1.000379012,0.999407514,1.002259563,1.010634464,1.002164706,1.00327597,1.988138817,0.152266967,1.254119905,1.145385538,1.00078319,1.307316792,0.999823644,1.014811039,0.998547219,1.119214783,1.001379664,1.000131481,1.011974537,1.004207566,1.118353952,1.377005556,0.997913889,1.062920127,1.000378862,1.000804128,0.996948113,0.999677472,0,1.001978399,0,1.076702128,1.012906085,0,0.4917693,0,0,1.017274194,1.003291228,61
0.841152901,0.005426738,1.000698661,1.153981825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42
0,0,0.423887272,0,0,0,0,0,0,0,0,0,1.58340924,0,0,0,0,0.828500368,1.631209679,0.996091148,1.240026215,1.744103685,0,0,1.761962214,1.731767177,0,0,0,1.769832544,0,0,0,0,1.793184625,0,0.152138683,0,0,1.060017784,0,0.02043568,0,1.04809032,0,0.117271359,0,0,0,0,0,0,0.23780919,0.476540333,0,0,0,0,0,0,0,0.145193596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017730597,0.027525948,0,53
2.111091444,1.001041955,1.001111992,0.998138333,2.168936269,2.000762569,1.000744421,0.73051347,3.690360788,1.001297108,2.164241917,1.002626862,1.629691409,1.00037066,2.789369118,1.863202929,2.239033317,1.991950203,2.353922379,0.996147504,1.000144389,0.999268156,1.354182982,0,1.999596078,1.994832215,1.001694772,1.001013189,0.999882507,1.999943162,1.001835294,1.00107044,0.77232197,1.000830383,2.276282147,1.317614673,1.114815614,1.00045977,1.424502806,1.246703342,1.002598709,1.685179021,1.691173704,2.965832306,2.854816536,2.231578343,2.00710101,0.994227099,2.196880449,2.000897588,5.007137369,5.021265264,3.001192822,3.99925289,4.075584019,4.590589783,6.188312062,4.010783108,4.004688889,2.02962963,3.016602761,2.998237113,2.055049735,1.996366667,1.287519003,2.000757724,2.003006231,1.996745283,2.999032417,1.000113567,2.004184397,2.002934076,2.000558125,2.002150794,2.000324022,2.996814815,1.994998198,1.998262295,2.007896057,1.127346189,51
0.998520094,1.012778483,0.29111116,0.611455297,0.999817264,1.000098926,0.070814039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.995659833,1.25523455,0,0,0.90658229,0,0,0,0,0,0,0,0,0,0,0,0,0,65
2.000962193,3.579862029,2.162480594,2.315871633,2.940976517,2.000196921,2.249019831,0.492435587,2.931411474,2.000933872,1.902549778,3.230780034,2.830380246,1.824349767,1.363003033,2.777572886,1.696511599,3.324462068,1.937983917,2.033277384,2.115987391,1.805931166,2.299576105,2.633135754,1.961839376,1.260233633,1.000665967,1.000459655,1.998317813,0.999815792,1.001835294,1.034578449,0.77232197,1.151198985,0.999876615,1.027037192,1.131207292,1.014935353,0.996353765,1.110199419,1.085324005,0.999940844,0.999076349,0.534447915,2.245908171,0.607080647,0.99969304,0.993993613,1.474346311,1.000353984,0.747599526,0.99953721,2.109488772,2.161786375,1.013187558,1.14623742,1.004822153,0,0,0,0.036250897,0.998487127,1.352838985,1.108364556,1.029666624,1.472407611,1.001366659,0.997722237,1.010669417,1.01322986,1.414418313,1.667326662,1.070271455,1.000414644,1.853528233,1.667603365,0.997293548,0.999112905,1.003547168,1.026743733,76
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.700287514,1.000932248,0.672708335,1.000562218,0,0,0,0,0,0,0.925331186,0.864115136,0.997552861,0,1.316296984,0,0.987299955,0.92013506,0.999197154,0.786847827,1.193590855,0,0.840059401,0.028465461,0,0.477797975,0.815247062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.107278155,0,0.565793533,1.275736446,0,1.187079421,0,0,0.036073959,0.202664775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40
3.035547713,1.001018322,0.770837689,0.998138333,1.000303951,2.136579913,1.106523614,0.047517843,1.038152752,0,2.08069656,1.323626108,0.893117614,0.00109719,0,0,0,0.736976843,0,0,0,0,0.058089197,0,0,0.737285349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.799698454,0,0.581447372,0.998731649,0,0,0,0,62
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.147495859,0.464265112,0,0,1.000326472,0,0.993067032,0,0,0.920359824,1.144670474,1.065136346,0.869209685,0,0,0.968989774,1.087866553,0.52191716,0.76379793,1.021715382,0.997094643,0.753626246,0,0.292776244,1.001264042,0.990104066,0.921263627,0.9997524,0.998399872,0.023722879,0,0.406099814,0,70
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.652900715,1.031011028,0.554117846,0.831399637,0,0,0.109656002,0.214176004,0.662270973,0,0.764469272,0.022900312,0.414530808,0,0,0,0,0,64
1.132644436,0.969715922,1.218930446,0.910023142,1.027173908,1.128231718,0.405239102,0,1.844653506,0,0.372289406,0.622894502,1.844788763,0,0.908275591,0,0.011881841,0.563385259,1.001057692,0,1.066846901,1.030662942,1.104623077,0.292481945,1.1112,0.618673378,0.171627319,1.115172895,0.999556136,0.998156995,0,0,0,0.008328674,0.249315279,0.008555059,1.050367606,0.220280527,0.84336737,0.858447528,0.790851863,0.902077816,1.156731435,0,0,0,0,0,0,0,0,0,0,0,0.20902438,0,0,0,0,0,0,0,0.128298628,1.042234611,0.158600717,0.548590341,0.067708016,0.359999401,0.136720586,0,0.265562606,0.532668997,1.141380866,0.036631313,0,0,0,0,0,0,55
0.995739743,0.150887794,0.999948003,1.591599983,2.226174762,0.957090852,1.020980122,0.537506607,1.848622149,0.95196914,2.028910081,0,2.031699925,0,2.039397203,0,0,2.007442274,2.002851189,1.990875488,2.000009767,0,2.005620833,2.055875942,1.954626731,1.994452998,0,1.000991061,0,1.995460139,0,0,0,0,2.024241184,0.986411941,1.002361903,0,0,1.873632331,0,1.002900404,0.99920231,1.00085209,0.994753873,0.948804808,1.004151944,0.993538775,1.058593685,0.999811176,0.958446651,0.999583299,0,0,0,2.046566412,2.005984349,1.019603825,1.006323856,1.009359799,1.004844578,0.99908634,1.064634635,1.018176617,0,0.998667033,0.969922841,1.029328847,0.998504206,0,0,0,0,0,0,0.881599279,1.100836629,0,0.009877891,0.976321274,57
1.147163594,1.001041955,0.970062496,0.993712253,1.08023001,0.989382889,1.000744421,0.543507996,2.182596128,1.001297108,0.999678754,0,1.344392632,0.531295977,0,0,0,0.371479863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.172138803,1.403633412,1.207080469,1.055175753,0.994135938,1.775765022,1.112968045,2.652374691,0,1.369203539,1.142478349,0,0,1.003284605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74
0,0,0,0.123206375,0,0,1.309763816,0,0,0,2.033125319,0,0,0,0,0,0,0.725230785,3.556282308,2.595634632,0,0,5.139507213,0.034659242,0,0,0,0,0,0.819626543,0,0,0,0,0,0.328759647,1.149936351,0,0,1.918411492,0,0,0,1.002194992,0.997514203,1.395882024,1.002832949,0.994164475,0.99908362,1.028264195,0,0,0.517351262,0,0,0,0,0,0,0,0,0,0.923322713,1.454960108,0,0,0,1.30733883,0,0,0.421105919,0.284135588,1.372480594,0,0.985826158,1.16988477,0,0.469162412,0.828608122,1.00362807,70
2.871553067,2.694019852,2.002223983,2.994243996,2.000607903,2.000862445,2.001488842,1.088823691,3.689507114,3.003891323,3.436191327,3.26876255,2.121175698,3.169257953,2.870942248,2.808900426,3.365895061,3.126580334,3.004803276,3.215317001,3.154063434,3.161892192,3.884672613,6.934035613,1.999596078,3.660314118,2.460895627,2.186080468,3.095317957,2.110972971,0,0,0,0,2.003784363,2.000281608,1.997945184,1.843481779,2.00020975,2.015712587,0.973449605,3.096089623,3.022908064,1.002259563,2.382444961,1.002164706,1.003550505,0.994227099,0.999197154,1.000448794,2.887947791,1.000813046,2.060970511,0.999864762,1.015104651,0.999560711,1.005150685,2.005391554,2.002344444,2.02962963,2.011068507,1.998824742,0.999348148,0.998183333,0.999713675,1.000378862,1.001503115,0.998372642,0.999677472,1.000113567,1.002092199,1.001467038,1.000279063,1.001075397,1.000162011,0.998938272,0.997499099,0.999131148,1.003948029,2.930529168,65
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.350818778,0,0,0,0,0,1.679510784,1.00045977,1.000488525,0,0.008002899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.999348148,0.1575035,0.897093557,0,1.001433353,0,0,0,0,0,0,0,0,0,0,0,0,0,65
1.001328094,1.438177036,0.952331664,1.733913793,1.000303893,1.000254551,0.834132249,0.523415978,3.671289149,1.000584283,0.996081977,1.030222222,0.998907104,0.109375,0.953488372,0.009375,1,0.998905309,1.616817343,1.452212273,1.998494224,1.996900443,2.003246795,0.995833333,2.148483076,0.995525727,1.000562114,1.99555202,1.220827765,0.944669366,0.991670645,0.923175922,0.961622964,1.019174041,1,0.690012685,1.560170776,0.984195402,0,1,0.818061962,1.799380864,0,1,1.005101662,0.529411765,1.003545591,0.994227099,1.109113888,1.721989095,1.00148996,2.001585663,1.000455547,0.99985423,1.013232415,1.997417244,1.004937909,1.000410004,0.998148148,1.011574074,1.004858668,1.012711845,1.6063688,0.996835175,0.999613694,0,2.002885362,0,0.999677472,1.043410255,0.873800587,1.000749548,0.998443282,1.000601839,0.999512028,0.997872306,1.001801802,0.996357013,1.002810692,0.024561404,72
2.446885436,0.930754352,0.311560597,0.744334843,1.000089643,1.000368044,1.000744421,0.012540671,0.914636867,0.372517287,0.979362536,0,0.813090242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007842537,0.3755695,0,0.009759672,0,0,0,0,0,0,0.068220074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57
0.039235392,0.314833201,0,0,0,0,0.510064176,0,0,0,1.086182695,0,0,0,0,0,1.339480165,1.531619068,0.016730609,0,0,0,0.04419765,0,0,0,0,0,0,0,0,0,0,0,0,0.99902439,0,0,0,0,0,0,0.995535361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.410101727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.044273091,0,0,0,0,0,0,0,0,0.115349073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51
5.001054927,4.004167819,5.005430074,3.992553333,5.001323123,5.006600811,4.002977685,2.177647383,7.379014228,4.005188431,4.000614828,3.999061333,3.997372678,4.001482639,2.995725581,3.009178125,3.005755556,3.470673433,3.005811966,2.988442513,2.000288779,1.998536313,3.010423077,0,1.999596078,1.994832215,2.003389545,2.002026379,1.999765013,2.000184435,1.001835294,1.00107044,0,0,2.004254902,1.99804878,2.000223124,2.00091954,2.001107561,2.005426049,0.997743711,2.001441975,1.999344894,2.004519126,2.993023256,2.004329412,2.00710101,2.982681298,1.998394309,2.000897588,3.00446988,3.002439139,3.001774916,1.999729524,2.030209302,1.999121422,2.01030137,2.005391554,2.002344444,2.02962963,2.011068507,1.998824742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.00725614,69
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.066340631,0,0,0,0,0,48
0,0,0,0,0,0,0,0,0,0,0,0,0,0.003965639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62
1,0,0.623349181,0,0,0.991630277,0.732217573,0,0,0,0.100964436,0.656,0.827322404,0,0,0,0,0,0,0,0.942656766,0,0,0,0,0.993288591,0,0.998201439,0,0,0,0,0,0,0,0,0,0,0,0,0.979559748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,59
0,0,0,0,0,0,1.000390631,0,1.844330333,0,0,0,0,0,0,0,0,0,1.001467621,1.091614822,0,0,1.359302741,0.192355263,0.778352261,0.994979593,1.001390391,0,0,0.984261529,0,0,0,0,1.001936015,0.998208678,0,0,0,1.002840839,0,0.622495916,1.367646513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69
0,0,0,0,0,0,0.999942312,0,0,0.969548678,1.096710894,0.606222458,1.091151851,1.00020753,0,0.748715919,0.857601892,0.999523519,2.002233885,0.995537475,0.332433057,0.951630836,1.000538662,0,0.84878358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.898159016,0.999237461,1.001409325,1.014339784,1.001112945,1.002577359,0.993834179,1.009731868,1.000352772,1.001469173,0.999153517,1.145724662,0,0,0,0.987077959,1.002288405,1.001143691,1.283290343,1.003999254,1.075824869,0.927811761,0.598019025,0.31184036,1.000121309,0,0.929119324,0,1.057663702,0.971119922,0.975612708,1.028662348,1.024793021,0.876155406,1.4549592,1.089662497,0.120200191,1.003388973,0,75
0,0,0,0,0,0,0,0,0,0,1.585292345,1.952,1.180327869,0,0.265116279,0,1.044444444,1.44909688,1.748575499,1.336898396,0.998349835,1.234636872,1.225641026,0.995833333,0,0,0,0,0,0.998650472,0,0,0,0,1.232843137,0.487804878,0.955037187,0,0,0.993377483,0,0,0,0,0.478829127,0.882903529,1.719926556,0.993509412,1.166399451,1.000198737,1.581437819,1.211808748,0.194726626,0.016574027,1.020805903,0,1.411999733,1.002695777,1.001172222,1.014814815,2.571805846,1.777824395,1.787973152,1.470191194,0.930687339,1.095828667,1.063594955,1.208370585,0.914702692,0.70583188,1.05315359,0.935316413,1.101141846,1.066910738,1.125202642,1.900207136,0.038330881,1.212406801,1.034251912,0,62
4.004810822,4.169307275,3.880701252,3.292030145,4.236324716,2.592635804,4.270170507,1.648791189,5.675517063,3.436298938,5.66124525,5.75849772,5.873651314,3.259163925,3.295467454,3.269693265,3.894857492,4.46516383,6.872212393,4.950243258,4.16001671,3.265009292,6.866687995,1.092666867,2.999394118,2.992248322,3.80564629,4.031930959,3.79462592,3.206289759,2.532769882,2.455701933,2.251054894,2.001660767,3.364837895,2.997073171,3.131501876,3.00137931,3.001661342,3.008139073,2.690730362,3.542866998,2.740287112,3.458913311,3.714388732,2.004329412,2.00710101,1.988454198,2.754500083,2.000897588,2.00297992,2.001626092,2.65443614,1.999729524,2.030209302,1.999121422,2.01030137,2.005391554,2.002344444,1.787162174,2.011068507,2.020181412,1.630819774,1.401425333,1.3258296,1.668917161,1.001503115,0.998372642,1.72468484,2.809868907,1.356929023,2.993595712,2.265718501,1.001075397,0.351525354,1.997795588,2.116580456,3.012750301,3.183256401,2.00725614,67
0,0,0,0,0,0,0,0,0,0,1.029265542,1.671536396,0.355964047,0,1.02724807,0.004119866,0.435930895,1.179165981,1.001479092,1.079458044,0.766975507,1.02309716,1.432207928,0.004607538,0.334766569,0,0,0.957805962,0.995496812,0.766018893,0,0,0.015586794,0.029539745,0.737450218,0,0,0,0,0.829130951,1.800137874,1.506452493,0.897100903,0.582293311,0,0.805102882,0,0,0.637522108,0.079392396,0,0,0,0.008422619,0,0.222645638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.003247804,57
1.001438596,1.613931383,1.539747205,1.56005185,1.055747999,0.813782485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.641917559,0,0.394738443,0.361827575,0,0.945087524,1.011017158,1.000092218,0,1.855413795,1.796696816,2.78967967,3.006305596,0,0,0,0,0,0.080392998,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10354269,0,0,0,0,0,0,0.193835304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.616231393,58
1.001248164,0.403537358,1.167315695,2.09145327,1.000303951,1.000395218,1.348653042,0.003217105,2.28343922,0.005268931,3.990521938,1.589651848,1.364773937,0,0.927099405,0,0.999736523,3.335119294,3.664301182,4.028775256,3.000054913,0.999049201,3.374956915,1.994966054,0.963286796,1.359926698,1.001694283,1.001013189,0,0.999973401,0,0,0,0,1.002127451,0.998938561,0.9996982,0.649186659,0,1.260151921,0,0,0.628706012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46
0,0.365256683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.001235317,0,0,0.833075222,0,0,0.257711982,0,0,0,0,0,0,0,0,0,0.578081772,0,0.328399645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.015104651,1.511690596,2.010206564,1.002695777,2.363778594,1.360101602,0,0.910749515,0.720460843,0.998139686,0,0,1.013614811,0,0,1.85403275,0,0,0,0,0,0,0,0,0,0,58
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.75839015,1.517037021,0.610218822,0,1.328274469,1.08723244,1.017071687,1.218647311,2.652900759,0.824410113,0,0.997170114,0,0,0,0.999526332,0,0,0,0,0,0.998843597,0,0,0,1.015397993,0,0.999523302,0.995149174,1.002256432,0.997182171,1.00213509,1.003445288,1.988454198,0.999103827,1.000282598,0,1.046962681,1.000455394,0.999661072,0,0,0,0.481651298,0,0,0,0,1.240830206,1.115540572,0.063129125,0.288271714,0.909663729,1.21789908,0.023031375,0.74273049,1.064844179,1.001365709,1.228909386,2.051046766,0.982426022,1.037608249,0.020115052,1.038629783,2.042236373,0.982517575,81
0,0,0,0.25887518,0.244317545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008254435,0,0,0,0,0,0,0,0,0,0,0,0,0.307796051,0,0,0,0,0,0,0,71
1.939251699,1.811608855,1.434668352,1.384436171,2.463165378,1.501769384,0.6054962,0,1.3154694,0,2.089307144,0.999111111,0,0.552673512,0.998449612,1.002083333,0.972234553,1.994293782,1.000712251,0.995989305,0.998349835,0.998137803,1.002564103,0.995833333,0,0.995525727,1.000562114,0,0,0.998650472,1,0,0,0,1,0.998373984,0.998985801,1,0.995740149,1.002207506,0,0,0.999518304,1,0.996899225,1.001960784,1,0.992366412,0.99796748,1.000395413,1,0,0,0,1.011627907,0.998683778,1.00456621,1.002460025,1,1.013888889,1.004601227,0.998281787,0.998148148,0,0,0,0,0.996855346,0.998690242,0,1.00141844,2.064338121,1.990645412,0,1,0.997530864,0,0.998178506,1.003584229,1.003508772,68
0,0,0,0,0,0,0,0,0,0,1.988099257,0,1.593907662,0.00919816,0.844473967,0.214060468,0.915485785,1.010316745,1.895781891,1.546071522,2.320214717,0.998892421,2.971719633,0,0,0.996801311,0.977916079,0.998078567,0.920837585,0,0,0,0.713627009,0.848822279,0,0,0.342252838,0,0,0.451000417,0.057895058,0.913097267,1.310887763,0.025932167,1.056389068,0,0,0,0.963170299,0,0.113357245,1.217722452,0.807346116,0,1.009847322,0,0,0.997325486,1.000644933,1.014482868,0.050164427,0,0.998836702,0.285686744,0,0,0,0,0,0.157967056,0,0,0,0,0,0.02337759,0.017062414,0.716368403,0,0,63
